5:OnePixel,
Transient Analysis,
Tue Nov 20 15:10:03 2018,
Input file: \\tsclient\C\Users\marku\Documents\ICdrit\OnePixel.cir,
time [sec],v(vdd) [V],v(n1) [V],v(expose) [V],v(n2) [V],v(erase) [V],v(n3) [V],v(nre) [V],v(out) [V],v(mc.drain) [V],v(mc.source) [V],v(mp4.drain) [V],v(mp4.source) [V],v(mp3.drain) [V],v(mp3.source) [V],v(mn2.drain) [V],v(mn2.source) [V],v(mn1.drain) [V],v(mn1.source) [V],i(vnre) [A],i(verase) [A],i(vexpose) [A],i(vdd) [A],
0.0410714,1.8,0.210512,1.8,0.210512,0,0.510041,1.8,1.74836,1.74836,1.8,0.510041,1.74836,7.17627e-11,0.510041,0.210512,4.10624e-11,0.210512,0.210512,-5.95657e-12,6.74555e-13,3.71343e-11,-7.43903e-10,
0.0411236,1.8,0.237389,1.8,0.237389,0,0.540458,1.8,1.74843,1.74843,1.8,0.540458,1.74843,7.67551e-11,0.540458,0.237389,4.10547e-11,0.237389,0.237389,1.39355e-11,7.25735e-13,3.60219e-11,-7.4856e-10,
0.041228,1.8,0.291089,1.8,0.291089,0,0.59347,1.8,1.74857,1.74857,1.8,0.59347,1.74857,8.71056e-11,0.59347,0.291089,4.10162e-11,0.291089,0.291089,-6.98019e-12,6.70188e-13,3.70609e-11,-7.43744e-10,
0.0414369,1.8,0.398329,1.8,0.398329,0,0.682427,1.8,1.74886,1.74886,1.8,0.682427,1.74886,9.2546e-11,0.682427,0.398329,4.09027e-11,0.398329,0.398329,1.28188e-11,7.20098e-13,3.59111e-11,-7.47973e-10,
0.0418546,1.8,0.612387,1.8,0.612386,0,0.846484,1.8,1.7494,1.7494,1.8,0.846484,1.7494,8.64108e-11,0.846484,0.612386,4.06482e-11,0.612387,0.612386,-7.43426e-12,6.73712e-13,3.68992e-11,-7.41722e-10,
0.04269,1.8,1.03906,1.8,1.03905,0,1.16929,1.8,1.7504,1.7504,1.8,1.16929,1.7504,7.60064e-11,1.16929,1.03905,4.01831e-11,1.03906,1.03905,1.27305e-11,7.1439e-13,3.52554e-11,-7.43676e-10,
0.04302,1.8,1.21241,1.8,1.21219,0,1.29562,1.8,1.75077,1.75077,1.8,1.29562,1.75077,7.36609e-11,1.29562,1.21219,4.00246e-11,1.21241,1.21219,-7.48414e-12,7.12969e-13,4.60705e-13,-7.35939e-10,
0.043022,1.8,1.2151,1.62,1.21129,0,1.29561,1.8,1.75077,1.75077,1.8,1.29561,1.75077,2.17683e-11,1.29561,1.21129,4.00253e-11,1.2151,1.21129,-5.0697e-14,-6.10725e-13,2.18672e-09,-7.21352e-10,
0.043026,1.8,1.22317,1.26,1.20944,0,1.29554,1.8,1.75078,1.75078,1.8,1.29554,1.75078,2.06112e-11,1.29554,1.20944,4.00269e-11,1.22317,1.20944,-2.01902e-13,-6.63641e-13,2.27424e-09,-6.71076e-10,
0.043034,1.8,1.24353,0.54,1.20559,0,1.29529,1.8,1.75079,1.75079,1.8,1.29529,1.75079,1.97053e-11,1.29529,1.20559,4.00301e-11,1.24353,1.20559,-4.47486e-13,-7.37036e-13,2.46194e-09,-6.82139e-10,
0.04304,1.8,1.25879,0,1.20269,0,1.29525,1.8,1.75079,1.75079,1.8,1.29525,1.75079,2.77529e-11,1.29525,1.20269,4.00326e-11,1.25879,1.20269,-5.91098e-13,-8.85921e-13,2.77671e-09,-6.70427e-10,
0.0430403,1.8,1.26293,0,1.20269,0,1.29543,1.8,1.75079,1.75079,1.8,1.29543,1.75079,5.00961e-11,1.29543,1.20269,4.00326e-11,1.26293,1.20269,-1.5744e-12,-3.20322e-12,1.08531e-10,-1.73652e-10,
0.0430408,1.8,1.27121,0,1.20269,0,1.29553,1.8,1.75079,1.75079,1.8,1.29553,1.75079,9.99476e-11,1.29553,1.20269,4.00326e-11,1.27121,1.20269,9.69642e-13,-2.02804e-12,1.09097e-10,-1.61757e-10,
0.0430419,1.8,1.28774,0,1.20266,0,1.2957,1.8,1.7508,1.7508,1.8,1.2957,1.7508,1.10985e-10,1.2957,1.20266,4.00326e-11,1.28774,1.20266,2.76357e-12,-1.74626e-13,1.08721e-10,-1.57303e-10,
0.043044,1.8,1.32075,0,1.20264,0,1.29558,1.8,1.7508,1.7508,1.8,1.29558,1.7508,-1.12171e-11,1.29558,1.20264,4.00326e-11,1.32075,1.20264,6.75671e-13,7.89615e-13,1.08525e-10,-1.8517e-10,
0.0430482,1.8,1.38663,0,1.20259,0,1.29592,1.8,1.7508,1.7508,1.8,1.29592,1.7508,1.11192e-10,1.29592,1.20259,4.00327e-11,1.38663,1.20259,1.50888e-12,1.27132e-12,1.07955e-10,-1.56249e-10,
0.0430567,1.8,1.51777,0,1.20252,0,1.29696,1.8,1.75081,1.75081,1.8,1.29696,1.75081,-9.81604e-12,1.29696,1.20252,4.00327e-11,1.51777,1.20252,1.8869e-13,-1.29654e-12,1.06674e-10,-1.82374e-10,
0.0430736,1.8,1.7758,0,1.20235,0,1.29862,1.8,1.75083,1.75083,1.8,1.29862,1.75083,1.13734e-10,1.29862,1.20235,4.00329e-11,1.7758,1.20235,1.50114e-12,1.2704e-12,1.05323e-10,-1.52198e-10,
0.0430779,1.8,1.839,0,1.20231,0,1.29906,1.8,1.75084,1.75084,1.8,1.29906,1.75084,5.3215e-11,1.29906,1.20231,4.00329e-11,1.839,1.20231,7.01432e-13,-1.50736e-14,1.03842e-10,-1.64425e-10,
0.0430864,1.8,1.94342,0,1.20223,0,1.2999,1.8,1.75084,1.75084,1.8,1.2999,1.75084,5.40835e-11,1.2999,1.20223,4.0033e-11,1.94342,1.20223,6.05e-13,-1.6368e-14,6.77179e-11,-1.13774e-10,
0.0431033,1.8,1.98026,0,1.20206,0,1.3015,1.8,1.75086,1.75086,1.8,1.3015,1.75086,5.58378e-11,1.3015,1.20206,4.00331e-11,1.98026,1.20206,5.04427e-13,-1.59736e-14,-3.75716e-11,3.34105e-11,
0.0431268,1.8,1.96366,0,1.20183,0,1.30362,1.8,1.75089,1.75089,1.8,1.30362,1.75089,5.83441e-11,1.30362,1.20183,4.00333e-11,1.96366,1.20183,3.46722e-13,-1.67223e-14,2.75635e-11,-5.766e-11,
0.0431488,1.8,1.97601,0,1.20161,0,1.30487,1.8,1.75091,1.75091,1.8,1.30487,1.75091,6.00737e-11,1.30487,1.20161,4.00335e-11,1.97601,1.20161,4.44394e-13,-1.91566e-14,-1.98894e-11,8.69892e-12,
0.0431928,1.8,1.9666,0,1.20116,0,1.30664,1.8,1.75096,1.75096,1.8,1.30664,1.75096,6.26601e-11,1.30664,1.20116,4.00339e-11,1.9666,1.20116,1.21273e-13,-1.829e-14,1.67704e-11,-4.26243e-11,
0.0432757,1.8,1.97516,0,1.20031,0,1.30821,1.8,1.75105,1.75105,1.8,1.30821,1.75105,6.57332e-11,1.30821,1.20031,4.00346e-11,1.97516,1.20031,1.52344e-13,-1.83447e-14,-1.54751e-11,2.44824e-12,
0.0434414,1.8,1.96841,0,1.19859,0,1.30832,1.8,1.75122,1.75122,1.8,1.30832,1.75122,6.77258e-11,1.30832,1.19859,4.00361e-11,1.96841,1.19859,-1.31098e-13,-1.84535e-14,1.47613e-11,-3.98415e-11,
0.0437728,1.8,1.97621,0,1.19515,0,1.30607,1.8,1.75156,1.75156,1.8,1.30607,1.75156,6.8363e-11,1.30607,1.19515,4.0039e-11,1.97621,1.19515,4.47415e-14,-1.85989e-14,-1.45799e-11,1.24456e-12,
0.044,1.8,1.96744,0,1.19279,0,1.30441,1.8,1.75178,1.75178,1.8,1.30441,1.75178,6.85058e-11,1.30441,1.19279,4.00411e-11,1.96744,1.19279,-1.37154e-13,-2.43846e-14,1.38959e-11,-3.85153e-11,
0.044002,1.8,1.96937,0,1.19262,0,1.27718,1.62,1.75112,1.75112,1.8,1.27718,1.75112,3.18109e-11,1.27718,1.19262,4.00412e-11,1.96937,1.19262,2.47919e-09,-7.81948e-13,6.12472e-12,-1.41866e-09,
0.0440025,1.8,1.96976,0,1.19271,0,1.2946,1.575,1.75082,1.75082,1.8,1.2946,1.75082,5.93744e-11,1.2946,1.19271,4.00411e-11,1.96976,1.19271,2.74232e-09,8.39593e-13,9.26216e-12,-1.19288e-09,
0.0440035,1.8,1.97039,0,1.19374,0,1.48862,1.485,1.74863,1.74863,1.8,1.48862,1.74863,3.11761e-08,1.48862,1.19374,4.00403e-11,1.97039,1.19374,4.83909e-09,5.51097e-12,2.16351e-11,-7.02117e-11,
0.0440045,1.8,1.9707,0,1.19422,0,1.57139,1.39706,1.73668,1.73668,1.8,1.57139,1.73668,4.94143e-07,1.57139,1.19422,4.00398e-11,1.9707,1.19422,1.10026e-09,-7.2478e-12,-2.61719e-11,-2.10385e-09,
0.0440056,1.8,1.9709,0,1.19444,0,1.60146,1.29604,1.69344,1.69344,1.8,1.60146,1.69344,1.26731e-06,1.60146,1.19444,4.00397e-11,1.9709,1.19444,3.70715e-09,5.13483e-12,1.76931e-11,-1.16915e-09,
0.0440078,1.8,1.97112,0,1.19433,0,1.58737,1.09401,1.5917,1.5917,1.8,1.58737,1.5917,8.18234e-07,1.58737,1.19433,4.00397e-11,1.97112,1.19433,1.02918e-09,-8.11523e-12,-3.47292e-11,-2.72307e-09,
0.0440105,1.8,1.97112,0,1.19397,0,1.53422,0.855186,1.53439,1.53439,1.8,1.53422,1.53439,1.46798e-07,1.53422,1.19397,4.00401e-11,1.97112,1.19397,7.66297e-09,7.24655e-12,3.01898e-11,-1.56171e-09,
0.044014,1.8,1.97113,0,1.19381,0,1.51446,0.543907,1.51448,1.51448,1.8,1.51446,1.51448,7.57216e-08,1.51446,1.19381,4.00402e-11,1.97113,1.19381,4.02426e-09,-6.97976e-12,-2.94956e-11,-4.43958e-09,
0.04402,1.8,1.9711,0,1.19365,0,1.49621,7.32747e-14,1.49622,1.49622,1.8,1.49621,1.49622,4.03777e-08,1.49621,1.19365,4.00404e-11,1.9711,1.19365,8.04847e-09,8.26461e-12,2.91111e-11,-4.58071e-09,
0.0440207,1.8,1.97109,0,1.19364,0,1.49623,0,1.49624,1.49624,1.8,1.49623,1.49624,4.05058e-08,1.49623,1.19364,4.00403e-11,1.97109,1.19364,2.05902e-12,-1.02203e-14,-1.80262e-12,-5.33722e-09,
0.0440221,1.8,1.97108,0,1.19363,0,1.49626,0,1.49626,1.49626,1.8,1.49626,1.49626,4.06512e-08,1.49626,1.19363,4.00403e-11,1.97108,1.19363,5.82944e-13,-4.4951e-13,-1.98336e-12,-5.33949e-09,
0.0440248,1.8,1.97108,0,1.19361,0,1.49629,0,1.4963,1.4963,1.8,1.49629,1.4963,4.07228e-08,1.49629,1.19361,4.00404e-11,1.97108,1.19361,1.16922e-12,-5.60006e-13,-1.05525e-12,-5.336e-09,
0.0440304,1.8,1.97109,0,1.19356,0,1.49633,0,1.49634,1.49634,1.8,1.49633,1.49634,4.08298e-08,1.49633,1.19356,4.00404e-11,1.97109,1.19356,-1.23004e-13,-6.17217e-13,-5.83887e-13,-5.33029e-09,
0.0440414,1.8,1.97109,0,1.19346,0,1.49634,0,1.49635,1.49635,1.8,1.49634,1.49635,4.0961e-08,1.49634,1.19346,4.00405e-11,1.97109,1.19346,2.98934e-13,5.91811e-13,-3.81179e-13,-5.32919e-09,
0.0440636,1.8,1.97113,0,1.19323,0,1.49627,0,1.49628,1.49628,1.8,1.49627,1.49628,4.11047e-08,1.49627,1.19323,4.00407e-11,1.97113,1.19323,-7.66851e-13,-6.19874e-13,2.64708e-13,-5.33685e-09,
0.0441078,1.8,1.9711,0,1.19277,0,1.49606,0,1.49607,1.49607,1.8,1.49606,1.49607,4.13062e-08,1.49606,1.19277,4.00411e-11,1.9711,1.19277,9.15991e-14,5.87678e-13,-4.21633e-13,-5.3649e-09,
0.0441964,1.8,1.97113,0,1.19186,0,1.49565,0,1.49565,1.49565,1.8,1.49565,1.49565,4.17161e-08,1.49565,1.19186,4.00419e-11,1.97113,1.19186,-7.59122e-13,-6.22076e-13,2.20274e-13,-5.41663e-09,
0.0443735,1.8,1.9711,0,1.19002,0,1.49481,0,1.49482,1.49482,1.8,1.49481,1.49482,4.25458e-08,1.49481,1.19002,4.00435e-11,1.9711,1.19002,1.01656e-13,5.86605e-13,-4.3524e-13,-5.52602e-09,
0.0447276,1.8,1.97113,0,1.18636,0,1.49314,0,1.49315,1.49315,1.8,1.49314,1.49315,4.42531e-08,1.49314,1.18636,4.00466e-11,1.97113,1.18636,-7.54505e-13,-6.22569e-13,2.0967e-13,-5.74657e-09,
0.04502,1.8,1.9711,0,1.18333,0,1.49177,0,1.49178,1.49178,1.8,1.49177,1.49178,4.57111e-08,1.49177,1.18333,4.00493e-11,1.9711,1.18333,8.67917e-14,5.82613e-13,-3.56821e-13,-5.93773e-09,
0.045022,1.8,1.97107,0,1.18333,0,1.49504,0.18,1.49504,1.49504,1.8,1.49504,1.49504,5.11632e-08,1.49504,1.18333,4.00493e-11,1.97107,1.18333,-6.13359e-09,-6.73237e-13,1.67238e-12,-5.43549e-09,
0.045026,1.8,1.97103,0,1.18332,0,1.50029,0.54,1.50031,1.50031,1.8,1.50029,1.50031,6.12518e-08,1.50029,1.18332,4.00493e-11,1.97103,1.18332,-6.18283e-09,-6.54658e-13,1.68703e-12,-4.8036e-09,
0.045034,1.8,1.97107,0,1.18305,0,1.46451,1.26,1.50983,1.50983,1.8,1.46451,1.50983,1.72981e-08,1.46451,1.18305,4.00495e-11,1.97107,1.18305,-3.27575e-09,-4.02001e-13,5.4865e-13,-3.04761e-09,
0.04504,1.8,1.97107,0,1.18265,0,1.40103,1.8,1.51722,1.51722,1.8,1.40103,1.51722,1.88117e-09,1.40103,1.18265,4.00499e-11,1.97107,1.18265,-1.81791e-09,-6.88145e-13,-1.64693e-14,-1.60492e-09,
0.0450408,1.8,1.97109,0,1.18259,0,1.39281,1.8,1.51805,1.51805,1.8,1.39281,1.51805,1.41214e-09,1.39281,1.18259,4.00499e-11,1.97109,1.18259,-6.26278e-11,-2.13654e-13,-9.33033e-13,-3.19633e-09,
0.0450424,1.8,1.97112,0,1.18251,0,1.37954,1.8,1.51969,1.51969,1.8,1.37954,1.51969,8.80186e-10,1.37954,1.18251,4.005e-11,1.97112,1.18251,-3.57408e-11,3.0502e-13,-1.47404e-12,-3.05932e-09,
0.0450456,1.8,1.97115,0,1.18239,0,1.36378,1.8,1.52279,1.52279,1.8,1.36378,1.52279,5.12675e-10,1.36378,1.18239,4.00501e-11,1.97115,1.18239,-1.73772e-11,5.51815e-13,-1.16953e-12,-2.83177e-09,
0.045052,1.8,1.97117,0,1.18222,0,1.34651,1.8,1.52837,1.52837,1.8,1.34651,1.52837,2.86793e-10,1.34651,1.18222,4.00502e-11,1.97117,1.18222,-6.69736e-12,7.05993e-13,-9.62319e-13,-2.46852e-09,
0.0450647,1.8,1.97108,0,1.182,0,1.32952,1.8,1.53772,1.53772,1.8,1.32952,1.53772,1.48732e-10,1.32952,1.182,4.00504e-11,1.97108,1.182,-7.08183e-13,-7.55426e-13,6.06466e-13,-1.96821e-09,
0.0450903,1.8,1.9711,0,1.18165,0,1.31313,1.8,1.55186,1.55186,1.8,1.31313,1.55186,1.04802e-10,1.31313,1.18165,4.00507e-11,1.9711,1.18165,8.26813e-14,7.18152e-13,6.86858e-14,-1.3921e-09,
0.0451414,1.8,1.97113,0,1.18103,0,1.2958,1.8,1.57088,1.57088,1.8,1.2958,1.57088,6.91228e-11,1.2958,1.18103,4.00513e-11,1.97113,1.18103,7.48371e-13,-7.34809e-13,-2.36321e-13,-8.73615e-10,
0.0452436,1.8,1.9711,0,1.1799,0,1.2816,1.8,1.59369,1.59369,1.8,1.2816,1.59369,5.26742e-11,1.2816,1.1799,4.00523e-11,1.9711,1.1799,6.32418e-13,7.35625e-13,7.52249e-14,-4.95524e-10,
0.0454479,1.8,1.97113,0,1.17773,0,1.27163,1.8,1.61878,1.61878,1.8,1.27163,1.61878,4.61226e-11,1.27163,1.17773,4.00541e-11,1.97113,1.17773,5.03001e-13,-7.2185e-13,-2.17354e-13,-2.68459e-10,
0.0458566,1.8,1.9711,0,1.17349,0,1.26597,1.8,1.64488,1.64488,1.8,1.26597,1.64488,4.43324e-11,1.26597,1.17349,4.00579e-11,1.9711,1.17349,2.44999e-13,6.93411e-13,9.70403e-14,-1.41325e-10,
0.046674,1.8,1.97113,0,1.16508,0,1.26105,1.8,1.67126,1.67126,1.8,1.26105,1.67126,4.55414e-11,1.26105,1.16508,4.00653e-11,1.97113,1.16508,1.4607e-13,-7.21489e-13,-2.4195e-13,-7.85043e-11,
0.047874,1.8,1.9711,0,1.15277,0,1.25402,1.8,1.69156,1.69156,1.8,1.25402,1.69156,4.70002e-11,1.25402,1.15277,4.00763e-11,1.9711,1.15277,2.19859e-14,6.93976e-13,9.74625e-14,-4.9451e-11,
0.048,1.8,1.97113,0,1.15148,0,1.25328,1.8,1.69309,1.69309,1.8,1.25328,1.69309,4.74058e-11,1.25328,1.15148,4.00774e-11,1.97113,1.15148,7.57765e-14,-7.16407e-13,-2.3741e-13,-4.98585e-11,
0.048002,1.8,1.97113,0,1.15028,0.18,1.25279,1.8,1.69312,1.69312,1.8,1.25279,1.69312,1.64008e-11,1.25279,1.15028,7.09547e-09,1.97113,1.15028,-1.57252e-12,-1.0763e-09,-4.08468e-12,-5.65662e-11,
0.0480025,1.8,1.97113,0,1.1492,0.225,1.25236,1.8,1.69312,1.69312,1.8,1.25236,1.69312,-6.54376e-11,1.25236,1.1492,2.12355e-08,1.97113,1.1492,-5.79478e-12,-1.05101e-09,-1.51069e-11,-7.74782e-11,
0.0480035,1.8,1.97113,0,1.13741,0.315,1.24804,1.8,1.69313,1.69313,1.8,1.24804,1.69313,-1.08139e-09,1.24804,1.13741,1.97233e-07,1.97113,1.13741,-6.15934e-11,-1.20494e-09,-1.72892e-10,-3.36172e-10,
0.0480049,1.8,1.97113,0,0.887436,0.437269,1.14516,1.8,1.69315,1.69315,1.8,1.14516,1.69315,-1.76422e-08,1.14516,0.887433,3.14771e-06,1.97113,0.887436,-9.7252e-10,-2.8876e-09,-2.41723e-09,-4.49539e-09,
0.0480051,1.8,1.97114,0,0.777764,0.456816,1.09705,1.8,1.69315,1.69315,1.8,1.09705,1.69315,-2.40759e-08,1.09705,0.77776,4.57865e-06,1.97114,0.777764,-1.51278e-09,-3.12155e-09,-3.55737e-09,-6.29536e-09,
0.0480055,1.8,1.97113,0,0.455168,0.495909,0.911748,1.8,1.69316,1.69316,1.8,0.911748,1.69316,-2.08776e-08,0.911748,0.455159,8.86412e-06,1.97113,0.455168,-4.3139e-09,-3.99126e-09,-6.89626e-09,-1.19047e-08,
0.0480056,1.8,1.97113,0,0.365821,0.503258,0.849541,1.8,1.69316,1.69316,1.8,0.849541,1.69316,-1.55208e-08,0.849541,0.365811,9.88694e-06,1.97113,0.365821,-5.26272e-09,-4.09529e-09,-7.6981e-09,-1.32423e-08,
0.0480058,1.8,1.97113,0,0.168191,0.517957,0.703023,1.8,1.69316,1.69316,1.8,0.703024,1.69316,-6.64107e-09,0.703023,0.168179,1.19744e-05,1.97113,0.168191,-7.02117e-09,-4.75048e-09,-9.33176e-09,-1.55091e-08,
0.0480058,1.8,1.97113,0,0.114184,0.521632,0.660577,1.8,1.69316,1.69316,1.8,0.660577,1.69316,-4.28987e-09,0.660577,0.114172,1.19559e-05,1.97113,0.114184,-7.16635e-09,-5.68979e-09,-9.28782e-09,-1.55399e-08,
0.0480059,1.8,1.97112,0,0.0326008,0.528981,0.589449,1.8,1.69316,1.69316,1.8,0.589449,1.69316,1.88144e-08,0.589449,0.0325947,6.20575e-06,1.97112,0.0326008,-4.73635e-09,-1.25583e-08,-4.76497e-09,-8.12526e-09,
0.048006,1.8,1.97105,0,-0.000869353,0.538208,0.542713,1.8,1.69316,1.69316,1.8,0.542713,1.69316,2.85215e-08,0.542713,-0.000869141,-2.03577e-07,1.97105,-0.000869355,-1.32811e-09,-2.33078e-09,-4.5929e-09,-5.31233e-10,
0.048006,1.8,1.97102,0,-0.000389084,0.540777,0.537447,1.8,1.69316,1.69316,1.8,0.537447,1.69316,2.31542e-08,0.537446,-0.000388975,-7.99258e-08,1.97102,-0.000389085,-1.18252e-09,-3.39548e-09,6.87432e-09,-3.3679e-10,
0.048006,1.8,1.97099,0,-0.00016961,0.543284,0.533018,1.8,1.69316,1.69316,1.8,0.533018,1.69316,1.90418e-08,0.533018,-0.000169563,-3.63268e-08,1.97099,-0.000169611,-9.22801e-10,-2.7087e-09,-5.81056e-09,-5.64894e-10,
0.0480061,1.8,1.97095,0,-4.80682e-05,0.546563,0.527119,1.8,1.69316,1.69316,1.8,0.527119,1.69316,1.56476e-08,0.527119,-4.80405e-05,3.22931e-09,1.97095,-4.80677e-05,-5.702e-10,-3.58944e-09,6.25176e-09,-1.40196e-10,
0.0480061,1.8,1.97088,0,2.71408e-05,0.55312,0.519506,1.8,1.69317,1.69317,1.8,0.519506,1.69317,1.07279e-08,0.519506,2.71395e-05,1.33198e-08,1.97088,2.71408e-05,-8.56882e-10,-2.81488e-09,-6.1241e-09,-7.34657e-10,
0.0480063,1.8,1.97075,0,2.68918e-05,0.566234,0.508645,1.8,1.69317,1.69317,1.8,0.508645,1.69317,8.81832e-09,0.508645,2.68996e-05,2.35214e-08,1.97075,2.68924e-05,-1.70376e-10,-3.63843e-09,6.11129e-09,1.2554e-10,
0.0480066,1.8,1.97053,0,2.85217e-05,0.5899,0.495792,1.8,1.69317,1.69317,1.8,0.495792,1.69317,4.0419e-09,0.495792,2.85181e-05,1.58313e-08,1.97053,2.85218e-05,-5.03391e-10,-2.82801e-09,-6.12188e-09,-5.92942e-10,
0.0480071,1.8,1.9702,0,2.35761e-05,0.634819,0.480986,1.8,1.69318,1.69318,1.8,0.480986,1.69318,3.83587e-09,0.480986,2.35818e-05,2.5857e-08,1.9702,2.35768e-05,8.96103e-11,-3.65079e-09,6.11138e-09,2.26298e-10,
0.0480081,1.8,1.96975,0,1.79474e-05,0.724656,0.464454,1.8,1.69319,1.69319,1.8,0.464454,1.69319,6.79267e-10,0.464454,1.79425e-05,1.70963e-08,1.96975,1.79475e-05,-3.25574e-10,-2.83287e-09,-6.11835e-09,-5.25686e-10,
0.04801,1.8,1.96933,0,1.1443e-05,0.904331,0.447208,1.8,1.69321,1.69321,1.8,0.447208,1.69321,1.78988e-09,0.447208,1.14479e-05,2.65996e-08,1.96933,1.14436e-05,1.9849e-10,-3.64819e-09,6.11496e-09,2.65285e-10,
0.048014,1.8,1.96914,0,7.19847e-06,1.26368,0.429908,1.8,1.69326,1.69326,1.8,0.429908,1.69326,-4.54036e-10,0.429908,7.19327e-06,1.74758e-08,1.96914,7.19856e-06,-2.64333e-10,-2.82675e-09,-6.11579e-09,-5.04386e-10,
0.04802,1.8,1.96914,0,4.92795e-06,1.8,0.416656,1.8,1.69333,1.69333,1.8,0.416656,1.69333,1.22425e-09,0.416656,4.93264e-06,2.67925e-08,1.96914,4.92858e-06,2.295e-10,-3.64179e-09,6.11572e-09,2.76745e-10,
0.0480208,1.8,1.96914,0,2.72147e-07,1.8,0.415579,1.8,1.69334,1.69334,1.8,0.415579,1.69334,2.88583e-10,0.415579,2.718e-07,3.47666e-10,1.96914,2.72506e-07,-1.29018e-11,-2.38428e-13,-4.15498e-13,-1.12189e-10,
0.0480224,1.8,1.96914,0,8.85093e-08,1.8,0.41271,1.8,1.69336,1.69336,1.8,0.41271,1.69336,2.62915e-10,0.41271,8.83097e-08,1.98395e-10,1.96914,8.88682e-08,-6.21885e-12,9.84455e-14,3.89289e-13,-1.08867e-10,
0.0480256,1.8,1.96914,0,1.49446e-07,1.8,0.406683,1.8,1.6934,1.6934,1.8,0.406683,1.6934,2.15464e-10,0.406683,1.49111e-07,3.36414e-10,1.96914,1.49806e-07,-5.42164e-12,-9.75616e-14,-3.88243e-13,-1.08802e-10,
0.048032,1.8,1.96914,0,1.25762e-07,1.8,0.400969,1.8,1.69348,1.69348,1.8,0.400969,1.69348,1.7753e-10,0.400969,1.25478e-07,2.82074e-10,1.96914,1.26121e-07,-6.61866e-12,9.75311e-14,4.26336e-13,-1.09532e-10,
0.0480448,1.8,1.96914,0,1.65943e-07,1.8,0.392686,1.8,1.69363,1.69363,1.8,0.392686,1.69363,1.38456e-10,0.392686,1.65571e-07,3.73481e-10,1.96914,1.66303e-07,-2.06102e-12,-9.74215e-14,-4.25282e-13,-1.07379e-10,
0.0480703,1.8,1.96914,0,1.38135e-07,1.8,0.383402,1.8,1.69393,1.69393,1.8,0.383402,1.69393,1.05029e-10,0.383402,1.37824e-07,3.09882e-10,1.96914,1.38494e-07,-2.72749e-12,9.73836e-14,4.10115e-13,-1.07626e-10,
0.0481214,1.8,1.96914,0,1.74824e-07,1.8,0.375345,1.8,1.69453,1.69453,1.8,0.375345,1.69453,8.62946e-11,0.375345,1.74432e-07,3.93439e-10,1.96914,1.75184e-07,7.45917e-13,-9.73586e-14,-4.09936e-13,-1.05478e-10,
0.0482236,1.8,1.96914,0,1.43161e-07,1.8,0.371079,1.8,1.69571,1.69571,1.8,0.371079,1.69571,7.8278e-11,0.371079,1.42839e-07,3.21177e-10,1.96914,1.4352e-07,-1.37156e-12,9.73473e-14,4.09839e-13,-1.0548e-10,
0.0484281,1.8,1.96914,0,1.76516e-07,1.8,0.370559,1.8,1.69794,1.69794,1.8,0.370559,1.69794,7.67075e-11,0.370559,1.7612e-07,3.97242e-10,1.96914,1.76876e-07,1.29285e-12,-9.73419e-14,-4.1029e-13,-1.02212e-10,
0.0488369,1.8,1.96914,0,1.43272e-07,1.8,0.37055,1.8,1.70205,1.70205,1.8,0.37055,1.70205,7.73016e-11,0.37055,1.42949e-07,3.21427e-10,1.96914,1.43631e-07,-1.21857e-12,9.7339e-14,4.09774e-13,-1.00036e-10,
0.04902,1.8,1.96914,0,1.76535e-07,1.8,0.370634,1.8,1.70374,1.70374,1.8,0.370634,1.70374,7.68625e-11,0.370634,1.76139e-07,3.97284e-10,1.96914,1.76895e-07,1.3599e-12,-9.73327e-14,-4.10915e-13,-9.75359e-11,
0.049022,1.8,1.96914,0,-4.68287e-06,1.62,0.370599,1.8,1.70376,1.70376,1.8,0.370599,1.70376,7.69916e-11,0.370599,-4.68325e-06,-2.14963e-08,1.96914,-4.68251e-06,-5.53358e-14,3.23291e-09,-2.1154e-13,-9.82205e-11,
0.049026,1.8,1.96914,0,-6.76505e-06,1.26,0.370599,1.8,1.70379,1.70379,1.8,0.370599,1.70379,7.69401e-11,0.370599,-6.7654e-06,-2.15307e-08,1.96914,-6.76469e-06,-6.41015e-14,3.23619e-09,1.34654e-13,-9.82859e-11,
0.049034,1.8,1.96913,0,-4.33002e-05,0.54,0.370588,1.8,1.70386,1.70386,1.8,0.370588,1.70386,7.65816e-11,0.370588,-4.33006e-05,-2.13927e-08,1.96913,-4.32998e-05,-2.54581e-14,3.24002e-09,-7.71464e-13,-9.84993e-11,
0.04904,1.8,1.96934,0,0.00114798,7.32747e-14,0.371097,1.8,1.70392,1.70392,1.8,0.371097,1.70392,9.65758e-11,0.371097,0.00114798,3.37799e-09,1.96934,0.00114798,1.09184e-12,1.22288e-10,2.8411e-11,-8.57715e-11,
0.0490406,1.8,1.96937,0,0.00116519,0,0.370843,1.8,1.70392,1.70392,1.8,0.370843,1.70392,7.74808e-11,0.370843,0.00116519,2.18852e-12,1.96937,0.00116519,2.44043e-12,4.1788e-14,2.41153e-12,-8.86763e-11,
0.0490417,1.8,1.9694,0,0.00120189,0,0.370814,1.8,1.70393,1.70393,1.8,0.370814,1.70393,6.05978e-11,0.370814,0.00120189,2.25586e-12,1.9694,0.00120189,2.06693e-12,4.71321e-14,2.53764e-12,-9.12467e-11,
